CG5355   10410536   10413463
pie   10420624   10422780
SmB   10425482   10426627
Bug22   10428828   10430918
CG5337   10431337   10435656
CR45375   10441819   10442204
ppk10   10450133   10452396
CG5322   10452676   10457241
RluA   1   10463339   10474349
CG7456   10483294   10488622
CG13144   10488693   10491454
Myo31DF   10491813   10507015
CG7384   10507080   10510453
CR44618   10542859   10543522
w   cup   10544882   10628054
CG34161   10544882   10628054
CG7329   10629351   10638471
CR44180   10680150   10680480
CG7299   10683426   10684409
CG7296   10686123   10687066
CG7294   10688733   10689271
CG17108   10692939   10694103
CG7300   10694999   10698195
Lip1   10699407   10701544
Lip2   10701939   10709453
CG6750   10731399   10732423
Nup107   10732652   10736071
Vha16   5   10736318   10737043
CG6729   10740781   10743935
CG17124   10744074   10756325
Ubc2   10765009   10768006
CG6724   10768233   10769952
CG31869   10772037   10801109
CR44582   10772037   10801109
CR44581   10801594   10802801
Nos   10804273   10837511
CG6700   10837731   10842597
Porin2   10845787   10847044
porin   10847226   10856644
Dnz1   10847226   10856644
ial   10856796   10858094
CR43807   10862193   10864697
CG14071   10887644   10888927
CR44491   10894643   10895344
CG14070   10900500   10901785
CR45724   10903730   10903959
CG7309   10906269   10908893
CG14069   10910050   10910648
dpr2   10917014   10964153
CR44492   10917014   10964153
CR44493   10917014   10964153
CG33129   10964904   10970275
abo   10973442   10975293
l(2)06225   10975521   10976399
piwi   10976771   10987420
aub   10989400   11001476
RpL9   11002757   11004189
Art8   11004819   11011086
Samuel   11013205   11066998
CR45725   11074470   11074898
AstC   11076164   11081399
AstCC   11083458   11085229
Ge   1   11095149   11100888
Reps   11100962   11106645
CG6201   11106942   11113061
CG6230   11114013   11120319
CG14921   11120641   11121714
Csl4   11122573   11123567
RfC38   11123776   11130645
Gyc32E   11138758   11149101
CG31867   11138758   11149101
CG6287   11151505   11155721
Ca   beta   11156117   11203544
Vm32E   11156117   11203544
CR43859   11205527   11206092
cmet   11210677   11269002
CR44182   11280056   11281920
Osi21   11282089   11285706
CR43409   11290631   11291077
CR44584   11331888   11332736
CR44585   11338550   11338920
CG14926   11342300   11343318
CR43681   11387869   11392320
salm   11434310   11445614
CG6488   11496803   11498948
CG6509   11501714   11517081
CG14930   11517390   11521444
CG43153   11521764   11522776
CG31705   11523020   11528205
CG31706   11529037   11531052
CR42743   11531819   11534547
CR44494   11548639   11550035
Mst33A   11581936   11626883
Acp33A   11581936   11626883
spag4   11581936   11626883
CG6614   11644618   11648839
CG12307   11651330   11652010
CR44497   11660291   11660937
CR44479   11661689   11662404
CR44144   11738947   11744524
CG42470   11752972   11753555
CG42471   11753639   11754022
Sfp33A1   11754084   11754502
CG14937,Tsp33B   11791024   11794086
crol   11794326   11809438
snoRNA:Me18S   A934   11794326   11809438
CycY   11810091   11813780
Pde1c   11814155   11928572
esc   11814155   11928572
CR45014   11814155   11928572
CR43937   11814155   11928572
CR43936   11814155   11928572
CG44008   11814155   11928572
CR43314,bft   11952199   11971094
CG6686   11981590   11988039
zuc   11988269   11989882
CG18789   11992901   11995432
CG18787   11996808   11999340
CG6746   11999653   12002266
CG6734   12014303   12020960
CR44587   12024055   12025202
Tom70   12034189   12038511
CG6766   12038630   12040689
CG6785   12041053   12045200
CG6770   12045342   12046118
Plzf   12046710   12048918
JhI   21   12049417   12056042
Rab3   GAP   12058303   12063184
CG14946   12063456   12066775
CR44590   12080804   12082074
prd   12082994   12086413
CR44594   12091821   12096511
CG6712   12091821   12096511
Patsas   12097837   12103285
Rab6   12107220   12109116
rho   6   12130515   12133411
CG6583   12142779   12172586
CR43356   12172980   12174638
atilla   12175003   12313438
CR45282   12315776   12316122
CR45283   12316271   12317313
CG43813   12343642   12397528
vir   1   12403269   12423439
CG5446   12426630   12427709
CG5435   12428027   12430892
SC35   12431074   12441279
snoRNA:SC35   a   12431074   12441279
snoRNA:SC35   b   12431074   12441279
Oatp33Ea   12441400   12445924
CG5421   12446079   12448132
CG5418   12448483   12453242
bun   12455539   12546611
mir   967   12455539   12546611
t   cup   12455539   12546611
CR44598   12570671   12571157
CR44597   12571159   12571606
Ref2   12587624   12646356
CG15485   12657164   12686306
CG5525   12690335   12692934
CG5780   12692992   12694988
CG5781   12695032   12698917
CG17036   12698917   12700746
CG5776   12700948   12704451
CG15484   12706798   12708680
CG5787   12708791   12712952
Pih1D1   12713275   12744807
CG15483   12760345   12761840
CR43818   12807642   12808340
kek1   12816999   12822787
CG12404   12993756   13000635
Vha68   1   13000769   13004107
CG9934   13013275   13019434
A16   13019574   13021312
CG9932   13021867   13060140
CR44198   13118871   13119288
CG9928   13142444   13142903
CG16978   13143213   13143622
DnaJ   H   13163208   13169551
Sfmbt   13169648   13176888
CG31849   13179246   13191979
CG16974   13179246   13191979
CG16972   13192200   13203295
CG15482   13203761   13211814
snRNA:U2:34ABa   13211924   13212116
kek4   13212334   13215350
CG9426   13216289   13219923
Ski6   13219978   13222429
CG15480   13224619   13225275
CG15479   13233797   13234660
snRNA:U2:34ABc   13239988   13244724
CG31730   13259063   13259743
CG31848   13261007   13286538
Drep   4   13261007   13286538
CR44972   13286776   13289556
CG43778,CG43779   13301813   13331121
CG9395   13349822   13355073
CG9377   13359900   13361565
Nnp   1   13363307   13366189
CG9306   13369203   13371110
CG9305   13371426   13373890
CG9302   13376454   13378538
CR44599   13382651   13385671
CG9293   13385847   13387312
RpL24   13387570   13395131
CG16957   13395359   13396184
CG10859   13396391   13398664
CR44600   13398857   13411047
Vm34Ca   13411140   13411631
CG16956   13413782   13414575
CR45683   13415430   13500427
CG9267   13415430   13500427
Hsp60D   13415430   13500427
CR45684   13415430   13500427
B4   13500623   13549328
CG15638   13500623   13549328
CG9263   13500623   13549328
CG9254   13550138   13639411
CR43410   13550138   13639411
ics   13639446   13642602
CG31814   13676859   13717320
CG9014   13722160   13723642
mir   1002   13746951   13773905
mir   968   13746951   13773905
CG9008   13773996   13780165
CG16890   13780688   13790562
CR44847   13780688   13790562
adat   13803625   13811474
CG16888   13811521   13813316
tam   13823979   13827772
Arpc1   13827940   13829741
mRpS23   13833336   13835072
CG33307   13835563   13898712
CG33306   13835563   13898712
CG8997   13835563   13898712
CR44848   13835563   13898712
Smg5   13898827   13904661
CG16886   13914724   13956188
CG42711   13914724   13956188
CG16885   13914724   13956188
CG16884   13914724   13956188
NimB2   13963506   13967018
NimB3   13967463   13967985
NimB4   13968279   13969976
He   13970176   13972947
NimC1   13973157   13976769
rk   13980125   14001248
tRNA:Q:34E   14010564   14010636
NimC3   14013003   14020325
CR45352   14021582   14022033
CR31840   14023721   14024099
CG18095   14027000   14031539
CR45284   14032005   14038306
CG15293   14108056   14109447
CG31769   14109596   14110739
CG43332   14161143   14163222
CG43333   14163507   14180686
Dyrk2   14184477   14234126
CR44729   14263026   14328262
CR43640   14263026   14328262
Send2   14345914   14346688
mTTF   14347238   14348790
l(2)34Fc   14349019   14351513
l(2)34Fd   14352076   14355085
CR44851   14355144   14358764
CR43463   14359251   14361411
ppk   14378217   14381172
elB   14390627   14409549
Pburs   14416728   14417331
Cpr35B   14424314   14425189
CR44732   14428611   14430822
CR45726   14448408   14449009
CG15283   14450281   14450922
CR45303   14496996   14498116
CR45693   14509912   14512083
tRNA:G3:35Bb   14518306   14518377
tRNA:G3:35Bc   14518620   14518691
tRNA:G3:35Bd   14530545   14530616
tRNA:G3:35Be   14530853   14530924
CR44852   14532483   14533471
CG4218   14547497   14549109
CR44853   14550394   14550960
CR44854   14557938   14558852
CG3473   14563014   14563726
CG42680   14587919   14588234
osp   14599195   14689340
CG42685   14724616   14730177
CR44857   14732560   14733008
CG31775   14737089   14737769
CG42586   14741160   14741840
CG42587   14744844   14745210
CR45460   14745328   14745538
CR45458   14746806   14747080
CG4650   14773813   14774981
CR15280,CR15280   RA   14781714   14783110
CG18636   14783300   14784598
CG18420   14794515   14796642
CR43805   14840433   14842209
CG15279   14844992   14851749
CG4480   14870370   14872022
CG15278   14874375   14876333
Mst35Ba   14879049   14881652
Mst35Bb   14882100   14883721
CG42313   14907488   14972300
mol   14975746   14997559
l(2)35Be   15005732   15007431
l(2)35Bc   15007812   15009724
CR43856   15011814   15012667
CG31832   15016330   15034704
CIAPIN1   15035393   15038861
ck   15044962   15057862
TfIIS   15058302   15060757
vig   15061655   15074383
tRNA:L:35C   15132305   15132389
CR44771   15159507   15160126
CG4168   15161881   15200459
Sfp35C   15201612   15202092
ZnT35C   15228727   15247714
Pol32   15254818   15256304
yuri   15256580   15264692
Cul3   15265244   15272024
UK114   15274180   15275091
CG15260   15291425   15292239
CR43764   15295635   15297699
nht   15317953   15318901
CG15258   15360920   15361627
CR45373   15398686   15399003
CR44860   15399559   15399858
CR45374   15400084   15400497
CG44869   15417928   15418361
wor   15423296   15425580
CR45353   15468943   15469527
sna   15476592   15478260
CR45293   15485696   15485951
CR44864   15515820   15516727
CG15255   15610170   15611719
Semp1   15612493   15613335
CG15254   15613904   15614828
CG15253   15615356   15616351
Or35a   15622067   15623558
CG4587   15644182   15718272
CG44141   15644182   15718272
CG43923   15644182   15718272
CG44140   15644182   15718272
CG43924   15644182   15718272
CycE   15727580   15748324
l(2)35Di   15749318   15751078
snRNA:U5:35D   15751556   15751682
Gli   15756001   15762758
wek   15764219   15768349
Ku80   15768629   15771159
CG31826   15771262   15773113
CG43760   15776441   15776852
CR44602   15807180   15810319
CG42876   15810570   15812141
CR44601   15822344   15822942
CR45368   15834228   15834416
CG18518   15834568   15835658
CR31822,CR31822   RB   15836724   15837444
CR45694   15841009   15841427
CG42792   15864928   15865461
CG7653   15876937   15880156
CG44475   15882782   15883190
Tep1   15888639   15893811
CG31823   15898878   15900524
CG31821   15900934   15902410
beat   Ib   15905133   15962435
CG34167   16000290   16041703
CR43826   16000290   16041703
CG31820   16000290   16041703
CR44870   16049964   16081684
CG34168   16134713   16135272
CR44871   16135364   16136204
CR43806   16165830   16190540
CR44734   16194999   16195321
CR44735   16195844   16196245
CR43840   16216238   16217044
PRL   1   16245834   16257606
twe   16257687   16261877
crp   16263555   16287730
CG13258   16292009   16293025
CR44899   16293068   16293721
heix   16294182   16299858
CG5869   16299942   16302954
CG5861   16303263   16307298
cni   16309291   16310726
cact   16310955   16326207
mRpL4   16327068   16329132
CG31817   16330559   16337885
CG42266   16337988   16340368
CG44405   16340391   16342324
CG42231,chif   16342429   16352628
CaBP1   16354885   16356735
CG5888   16400174   16450508
snoRNA:Me28S   A2958   16400174   16450508
dac   16466511   16485998
CR44994   16490223   16490890
CG5953   16508077   16532877
snoRNA:Me28S   C1237   16508077   16532877
CR45354   16534056   16534488
CR45355   16534961   16535228
CG5968   16545015   16663218
CR44151   16545015   16663218
Trpgamma   16663453   16676701
CG31807   16680053   16700825
CR44975   16680053   16700825
CR43669,CR43669   RA   16680053   16700825
CR43670,CR43670   RA   16700939   16703197
CG31808   16704285   16719635
VhaSFD   16722882   16727826
mir   1006   16722882   16727826
CR43671   16728034   16729681
CG17996   16729776   16732133
Prosbeta4   16729776   16732133
glu   16732549   16738388
LSm7   16738849   16743100
ppk17   16754335   16760554
Cyt   b5   r   16788773   16790721
CG13280,Cas   16802025   16826964
CG13282   16827077   16834502
CG13283   16835135   16837258
CG13284   16842299   16848716
CG31810   16849017   16852368
CG31809   16853619   16858714
CG6012   16860028   16861489
CG32832   16878325   16879290
CG6115   16887108   16887966
CG12288,CG31805   16888489   16917052
ApepP   16888489   16917052
CR43053   16944722   16945374
CR44393   16947609   16950070
CG44406   16973090   16993984
CG6304   17011475   17014700
CR45462   17017746   17018049
CR43802   17042480   17043165
CG15136   17047160   17048281
CG31784   17123306   17125961
beat   IIIc   17187636   17260734
CR44396   17187636   17260734
CG6380   17291074   17292202
CG34170   17311467   17311820
CR45696   17319076   17319308
CG45691   17320249   17320712
CR43239   17353729   17354668
Lrch   17367510   17384115
Rpb11   17384699   17410406
CG31803   17410640   17433161
Dif   17410640   17433161
CG33928   17435890   17436600
dl   17436829   17450364
CG6639   17452923   17458775
CG18563   17452923   17458775
BicD   17459604   17474773
Aac11   17474911   17477888
fws   17478441   17481029
CG6453   17481230   17484307
qua   17486805   17497697
CG15142   17497993   17498821
CG6412   17499267   17501106
CG15143   17501400   17525515
CG15144   17525584   17529122
CG15145   17529310   17532234
CG7094   17554353   17555765
CR45358   17575151   17575490
CR45112   17584724   17585095
CR44411   17588202   17588720
CR44410   17589183   17591267
CG6870   17591314   17604387
CR44412   17606464   17607260
CR44413   17625097   17625690
CG15147   17625745   17626381
CR45699   17644447   17644844
CadN   17647052   17778340
CadN2   17786970   17875247
CG42830   17786970   17875247
CR45332   17901806   17902691
CR45333   17902777   17903073
CG43271   17914364   17915023
CR43274   17918551   17919131
CR44399   17939018   17939715
CR44397,CR44398   17948146   17951740
btv   17962624   17982472
CR44767   17993538   17994283
elfless   18007934   18011475
CG15153   18090736   18092256
CG44476   18112829   18113179
CG31785   18119994   18129862
kel   18129883   18138083
Socs36E   18138674   18152417
CG7200   18156042   18159272
CG42750   18159810   18275770
CG7180   18159810   18275770
CR44900   18159810   18275770
CG31802   18159810   18275770
CG31788   18159810   18275770
CR44901   18159810   18275770
CR44902   18278652   18279475
CG31787   18284844   18285720
CG43362   18290426   18291462
CR43358   18293732   18294056
CR43353   18308087   18308684
CG43354   18309186   18309446
CR44489   18313520   18314051
Acp36DE   18320101   18393441
RpS26   18441334   18443277
ncm   18444506   18448957
bsf   18449516   18454587
CG10283   18455716   18484513
kon   18485416   18503978
CR44903   18517486   18531967
Pde11   18532024   18590342
amos   18596135   18596921
CG10413   18599754   18605249
Atac2   18609575   18612249
CG15161   18614338   18616106
Cyp310a1   18617255   18661776
CG43338   18665131   18671246
CG43339   18671603   18673285
Mst36Fb   18673362   18675094
Mst36Fa   18675182   18676998
tos   18677220   18683715
msl   1   18683719   18688800
CG10383   18689527   18695602
CG10376   18698713   18703105
Jwa   18704569   18705703
Faf   18706009   18708688
Irk3   18708845   18713748
CG10348   18714452   18733323
CG42752   18739319   18740110
ham   18762873   18792906
CR43804   18762873   18792906
CR44904   18795823   18796180
CG43814   18804490   18805347
CR43817   18805444   18806205
CG17597   18826769   18831153
CG10600,CG31752   18833709   18841310
CG33120   18841399   18844579
CG10602,mRpL13   18855125   18859248
tup   18859506   18881261
mir   4946   18859506   18881261
CR44739   18899563   18900494
ssp3   18916346   18943960
Nedd8   18951005   18951837
CG10621   18952205   18954431
CG10623   18955480   18957311
Nak   18957731   18968744
CG10639   18969027   18974448
Swip   1   18974709   18987280
CG15170   18987706   18990233
CG10650   18993359   18995934
RpL30   19003366   19009306
snoRNA:Me28S   A2113   19003366   19009306
CR44184   19019395   19019871
CR43700   19023670   19024440
hk   19030843   19033498
CG31800   19033656   19041541
Ttc19   19041861   19045148
l(2)37Bb   19049075   19051612
CG10702   19064831   19069851
CG17572   19071130   19074149
CR33315   19074991   19075412
CG10700   19077275   19079028
Lim3   19079255   19108427
Ddc   19114400   19120306
l(2)37Cc   19121344   19123869
l(2)37Cb   19123997   19126976
Aats   asn   19129468   19131954
l(2)37Cg   19132322   19181702
CR44977   19132322   19181702
CG17568   19132322   19181702
CG42688   19181964   19182810
CR17567   19183069   19183696
gammaTub37C   19183862   19185726
CG31797   19259431   19262240
CR44190   19269113   19272861
CG17564   19298344   19299933
dnt   19338668   19363227
fon   19383137   19386205
CG17549   19387049   19390075
CG17544   19390369   19398493
Pax   19400752   19430270
CG10237   19435849   19447317
Hs2st   19435849   19447317
Top2   19447364   19453490
CR45723   19470064   19470724
CR43839   19470843   19471627
CG10195   19482231   19484705
CG10194   19487489   19490104
CG10189   19490261   19497978
CG10188   19502334   19508764
CG10186   19508952   19517204
CR43363   19517991   19518632
CG10166   19518823   19526368
CG10165   19526685   19532985
CG10337   19542467   19546959
spi   19567899   19577315
mir   2a   2   19567899   19577315
mir   2a   1   19567899   19577315
mir   2b   2   19567899   19577315
CG10268   19577700   19580351
Hakai   19580611   19582474
CG10262   19582822   19583990
CR44978   19586622   19732069
CR44979   19586622   19732069
scw   19586622   19732069
CG10462   19732079   19735980
CR44906   19740838   19742506
CG10631   19742816   19756904
CG10628   19757244   19758615
fbp   19761586   19764136
bsh   19765775   19769067
CdGAPr   19774873   19791882
fs(2)ltoPP43   19792103   19795851
snRNA:U5:38ABa   19796364   19958424
CG13962   19796364   19958424
snRNA:U2:38ABa   19796364   19958424
CG10481   19796364   19958424
TotF   19796364   19958424
Victoria   19796364   19958424
CR45183   19796364   19958424
CG34051   19960068   19961030
CG42866   19961223   19961685
CG13965   19961757   19962352
CR45701   19964044   19966510
OS9   19964044   19966510
Hf   19966726   19967685
CG43861   19968683   20017282
CR44908   19968683   20017282
CG10659   20024974   20025811
barr   20058162   20061370
vls   20061421   20065679
CR44907   20066390   20075458
CG10730   20066390   20075458
pr   20066390   20075458
fok   20075756   20091348
CG10747   20075756   20091348
Taf13   20091434   20093849
mRpS18B   20096328   20097253
CG13970   20103385   20104150
CG10651   20133754   20134923
CR40172   20248927   20249722
CR40465   20253815   20254449
CG17571   20255987   20257192
CG17570   20263418   20264424
CR43414   20296642   20297299
CR43606   20311218   20348386
La   20348392   20350012
Ugt37a1   20372408   20374083
CG16798   20376980   20382356
CG10947   20385292   20414800
CG10949   20415172   20416918
CG15130   20423105   20424660
CR43607   20426198   20449964
CG31683   20426198   20449964
CG18858   20450224   20459075
CG2493   20459341   20463444
CR44980   20464501   20484702
CG43233   20464501   20484702
CR43234   20464501   20484702
CR45707   20539392   20539974
CR44909   20583655   20626206
CG31677   20583655   20626206
CR43608   20583655   20626206
mir   288   20583655   20626206
CG17470   20642305   20643244
phr6   4   20643350   20645791
bru   20650188   20656178
CG31678   20656425   20675941
Cen   20676044   20681846
Hr38   20682367   20714588
CG9316   20724208   20726551
CG9317   20727150   20730282
CG9318   20730415   20734309
CG9319   20734608   20752341
CG9323   20752475   20757985
vari   20787655   20797042
CG33322   20814336   20816240
CheB38b   20816455   20817270
CheB38a   20817814   20818532
CheB38c   20820088   20820867
Oseg5   20831261   20835840
Spn38F   20836620   20837985
CR44307   20840749   20849182
CG14400   20852577   20857891
CR9337,CR9337   RA   20862546   20863775
Mtp   20919093   20922876
RPA2   20924974   20926147
CG9272   20926318   20927860
CG9270   20928823   20934113
CR44606   20947134   20948170
CG42238   20965519   21052164
CG9265   21053032   21071502
CG33511   21081126   21082494
CG33510   21082642   21084326
CG33509   21084604   21086506
ppk13   21086789   21088751
CG12050   21094965   21102429
CR43809   21102585   21104321
CR44056   21104567   21134255
Dap160   21134438   21142347
del   21143228   21148546
E2f2   21154292   21158611
CG9249   21154292   21158611
Nbr   21158846   21163083
CR44910   21163640   21166624
      21163640   21166624
bur   21174181   21179729
scaRNA:PsiU2   38.40.42   21174181   21179729
Ret   21179932   21198762
CG31624   21199044   21200375
CG31988   21201492   21202802
Atg18b   21212321   21220572
snRNA:U4:39B   21212321   21220572
CG8679   21212321   21220572
CG31626   21232494   21236733
Cyp6t2Psi   21282810   21284273
Mio   21286077   21310050
CR44785   21319599   21320320
Gr39b   21367907   21369706
His2B:CG33910   21418111   21418706
His4:CG33909   21419530   21419943
His2B:CG17949   21423013   21423608
His4:CG31611   21424592   21425005
His2B:CG33908   21428074   21428669
His4:CG33907   21429654   21430066
His2B:CG33906   21433121   21433716
His4:CG33905   21434702   21435115
His2B:CG33904   21438169   21438764
His4:CG33903   21439588   21440001
His2B:CG33902   21452210   21452805
His4:CG33901   21453789   21454202
His2B:CG33900   21457271   21457866
His4:CG33899   21458852   21459265
His2B:CG33898   21462331   21462926
His4:CG33897   21463912   21464325
His2B:CG33896   21467374   21467969
His4:CG33895   21468955   21469368
His2B:CG33894   21472417   21473012
His4:CG33893   21473998   21474411
His2B:CG33892   21477460   21478055
His4:CG33891   21479041   21479454
His2B:CG33890   21482503   21483098
His4:CG33889   21484084   21484497
His2B:CG33888   21487654   21488249
His4:CG33887   21489233   21489646
His2B:CG33886   21492699   21493294
His4:CG33885   21494278   21494691
His2B:CG33884   21497744   21498339
His4:CG33883   21499323   21499736
His2B:CG33882   21502797   21503392
His4:CG33881   21504376   21504789
His2B:CG33880   21507842   21508437
His4:CG33879   21509421   21509834
His2B:CG33878   21512886   21513481
His4:CG33877   21514465   21514878
His2B:CG33876   21517931   21518526
His4:CG33875   21519555   21520083
His2B:CG33874   21522774   21523369
His4:CG33873   21524398   21524926
His2B:CG33872   21527617   21528212
His4:CG33871   21529241   21529769
His2B:CG33870   21532460   21533055
His4:CG33869   21534084   21534610
His2B:CG33868   21537504   21538099
His   Psi:CR33867,His   Psi:CR33867   RA   21539128   21541127
CR42545,CR42545   RA,CR42545   RB   21577204   21577676
nompB   21578291   21589423
CR42546,CR42546   RA   21589783   21590593
CG2201   21614231   21624080
Df31   21626308   21629932
CG2225   21663805   21677530
EF2   21677912   21682164
snmRNA:254   21677912   21682164
step   21740040   21757466
CG31612   21762313   21795447
CG11630   21762313   21795447
CR44269   21798042   21799112
CR44918   21855093   21869759
CR44919   21855093   21869759
CR44920   21869955   21870652
CR45362   21889757   21891095
CG11629   21896665   21898289
CG31600   21914268   21915358
CR45704   21949848   21950521
CR44804   21959598   21959980
CG2528   21981479   21992933
CR44916   21999733   22000420
CG31601   22040726   22043877
CG34173   22053833   22054302
CG42597   22064603   22065343
CG31703   22102625   22104401
CG15219   22104890   22105512
CG10834   22106861   22107304
CycK   22121337   22130142
CR43240   22131025   22131127
Clamp   22131220   22169143
Ir40a   22189525   22214376
CR43765   22239182   22239713
RpL21   22247110   22247875
RpL5   22532278   22536884
snoRNA:Psi28S   2996   22532278   22536884
CG40006   22622416   22756349
CR43927   22622416   22756349
CG40439   22797518   22798276
CG40005   22949037   22950476
Cht3   22999573   23025915
Spf45   23066873   23068386
CG12567   23161121   23174484
CG40042   23312464   23313578
CR42530,CR42530   RA   23320507   23324192
CG11023   7528   9484
CR43609   21822   25155
CR45339   65998   66242
dbr   66317   76211
galectin   66317   76211
CG11374   76347   77783
Zir   94738   102086
CG11377   102379   106732
Sam   S   106902   114432
CG11455,CG3436   114725   157666
CR44969   114725   157666
Gs1   114725   157666
CR44185   114725   157666
CR44186   114725   157666
CG11454   114725   157666
spen   159031   203397
mRpL10   203778   210725
Tbc1d15   17   203778   210725
CR44220   210734   250823
CR44222   210734   250823
CR44221   210734   250823
CG13693   210734   250823
CR44218   210734   250823
CR44219   252588   271744
CG3345   252588   271744
CG11555   273835   283269
smo   273835   283269
CG11562   292418   294681
Hop   295121   297449
Pi3K21B   297879   305233
Plc21C   305934   358174
CG33127   305934   358174
CR45366   305934   358174
al   378111   387439
CR43718   396119   396571
RpI135   404284   407969
ebi   415066   419652
RpLP1   419951   420864
CG13692   421770   422489
BBS8   422872   425321
ex   431226   453024
CR43717   431226   453024
CG4164   453107   454654
CR43080,CR43080   RB   454753   455313
CG4133   455530   458745
MED15,ush   458875   540560
nAChRbeta3   544924   552923
CG2789   553741   560523
CG2794   564162   568121
CG2807   568339   572907
cold   574290   576896
Pph13   577485   579549
CG13689   602812   604430
CR43648   605913   606412
CR44797   623106   623665
lectin   21Ca   624616   625556
CG2839   625651   628200
CR45369   628728   629052
CR44988   640012   715307
Hsp60B   728361   730564
GABA   B   R3   749944   762399
CR44614   772513   773093
CG12506   773546   774017
CG13946   776535   776941
CG13947   779172   779655
Gr21a   780481   782885
CG3544   784335   790798
CR45259   799855   800323
Nnf1b   810576   811531
Dbp21E2   811583   815950
Pex12   815992   819508
Clp   819963   821209
CG3662   821288   825861
dock   825968   833241
CR44060   833583   851163
kraken   852767   854539
CG13949   855336   856639
CR45345   857402   857795
CG13950   860308   861806
PNUTS   870464   877038
ninaA   877171   885141
Lsp1beta   898499   901316
CR45261   904028   904347
GluRIIC   914085   917805
CG4341   922792   958098
CG4415   1008377   1048053
ast   1077947   1080803
Atg4a   1080910   1102504
CG14339   1108539   1112694
CG14340   1112940   1114138
CG4552   1129315   1134098
CG4577   1134692   1141156
MFS3   1142868   1147395
CG4749   1147821   1150677
Vps29   1150765   1158262
Tango14   1158575   1160220
IntS14   1164442   1166425
CG14341   1166505   1172805
CG31922   1166505   1172805
CG4887   1173008   1177589
CG4896   1177689   1184020
Tgt   1184064   1185698
CG5001   1185756   1196807
CG43348   1199411   1199924
CG43349   1200204   1200663
CG5011   1200670   1201220
CG14342   1204214   1205250
CG42329   1219292   1229802
CG5397   1240035   1243018
robo3   1256416   1296596
a5   1329160   1329993
CG5440   1334127   1335514
Cdlc2   1344399   1345135
CG14346   1367995   1369050
CR44897   1380082   1420453
CG43401   1428473   1429159
snRNA:U3:22A   1432710   1432921
CG43402   1442626   1443832
CG31928   1492294   1493859
CG33128   1494069   1495456
CG31926   1495459   1497071
CG31661   1497242   1500608
CR44064   1500783   1504204
Or22a   1520490   1522156
Or22b   1522696   1524257
haf   1555128   1611157
CG14352   1611409   1614160
chinmo   1651257   1704682
cpb   1704901   1706962
CR44976   1707131   1710421
mRpL48   1710461   1715851
Rrp40   1724767   1729762
CG31937   1729886   1732356
CG17646   1732523   1750612
CG17648   1752307   1752848
Gr22e   1784061   1785286
wry   1836537   1858550
CG7295   1858608   1881480
CR44075   1858608   1881480
CG7337   1884621   1944289
tRNA:CR31942   1950238   1970362
Der   1   1973956   1975413
CG15362   1981175   1982099
CG7289   1982216   1987758
Npc2a   1988289   1988940
CR42874   1989449   1990894
CR43464   1997101   2006313
CR45712   2006762   2007688
Nplp4   2008413   2009072
tRNA:CR31943   2009154   2009226
tRNA:CR31944   2009537   2009609
CG4238   2009858   2030788
tRNA:G3:22BCb   2031691   2031762
Su(dx)   2037713   2044372
Kebab   2045493   2048054
Or22c   2054588   2057967
CG12674   2058789   2109878
CR44808   2058789   2109878
CR44055   2058789   2109878
GlyP   2130812   2137296
CG7261   2147517   2151664
AIF   2151753   2155389
CG15382   2155752   2178754
CR43751   2181961   2185495
tRNA:CR31946   2186974   2187970
CR44065   2189913   2192386
CG34174   2214265   2216311
mio   2217289   2220625
papi   2220747   2225544
sau   2226341   2231099
CR44115   2231105   2237022
CG4267   2242377   2247383
CG17234   2253044   2253852
CG4270   2263441   2265321
CG4271   2285162   2286873
CG31949   2300102   2300888
CG16995   2307947   2358944
eys   2307947   2358944
Axud1   2365344   2370137
CG15390   2374712   2375697
Atxn7   2375840   2380506
Eogt   2381096   2383073
CG9870   2383201   2384747
VGlut   2391659   2416720
CG9886   2420829   2424647
CG44139   2424796   2425041
dpp   2428371   2459823
tRNA:Y1:22Fa   2462592   2462686
oaf   2492954   2498846
CR44113   2555749   2556089
Elba2   2577686   2579179
Arpc5   2580291   2585430
CG15394   2591868   2592773
CG15395   2609993   2611283
CG43403   2620186   2620782
CR43852   2646029   2646281
CG43851   2647885   2652414
Prosbeta4R1   2653045   2653926
Or23a,Prosbeta4R2   2654048   2657102
CG9879   2665061   2666265
Gr23a   2669822   2672186
CG31690   2677733   2719431
CG31689   2725673   2739830
mir   4914   2725673   2739830
Hrs   2739985   2744934
Cwc25   2745097   2758176
Bacc   2745097   2758176
Trn   SR   2759923   2765665
aph   1   2766232   2767281
Taf10   2767889   2770069
CG2862   2770134   2771776
CR43821   2772326   2799979
daw   2805260   2812376
CG2964   2812436   2815760
Cpr23B   2838410   2839547
CG2975   2840024   2844513
CG2983   2847631   2855778
RpS21   2856069   2857029
CG2991   2857163   2868548
CG8813   2868626   2874489
CG8814   2874889   2878232
CG31950   2878343   2879001
betaggt   II   2879111   2885850
lilli   2885928   2954406
Rbp9   2954761   2969638
gammaTub23C   2972890   2974858
CG3165   2977121   2979288
Bem46   2988115   2992759
CG3558   2992869   2998726
CG17265   2999285   3016069
CG17264   3018507   3023141
CG3542   3023225   3029168
CG17219,GABPI   3029252   3035348
CG17260   3035492   3038793
CG17221   3039975   3041890
CG17261   3042550   3043593
